autarky,bat_power_in,bat_power_out,consumed_production,consumption,grid_power_in,grid_power_out,stateOfCharge,solarProduction,startDatetime
0.0,0.0,0.0,0.1,0.29,0.0,0.29,0.0,0.0,2023-12-29 03:45:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-12-29 04:00:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-29 04:15:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-29 04:30:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-29 04:45:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-29 05:00:00
0.0007,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.0,2023-12-29 05:15:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-29 05:30:00
0.0004,0.0,0.0,0.1,0.29,0.0,0.29,0.0,0.0,2023-12-29 05:45:00
0.0,0.0,0.0,0.1,0.27,0.0,0.27,0.0,0.0,2023-12-29 06:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-29 06:15:00
0.0009,0.0,0.0,0.1,0.27,0.0,0.27,0.0,0.0,2023-12-29 06:30:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-29 06:45:00
0.0,0.0,0.0,0.1,0.24,0.0,0.24,0.0,0.0,2023-12-29 07:00:00
0.0,0.0,0.0,0.1,0.49,0.0,0.49,0.0,0.0,2023-12-29 07:15:00
0.0,0.0,0.0,0.1,0.39,0.0,0.39,0.0,0.0,2023-12-29 07:30:00
0.0,0.0,0.0,0.1,0.46,0.0,0.46,0.0,0.0,2023-12-29 07:45:00
0.0002,0.0,0.0,0.1,0.66,0.0,0.66,0.0,0.0,2023-12-29 08:00:00
0.0,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-12-29 08:15:00
0.0,0.0,0.0,0.1,0.39,0.0,0.39,0.0,0.0,2023-12-29 08:30:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-29 08:45:00
0.0003,0.0,0.0,0.1,0.48,0.0,0.48,0.0,0.0,2023-12-29 09:00:00
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-12-29 09:15:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-29 09:30:00
0.0,0.02,0.0,0.1,0.2,0.0,0.21,0.0,0.02,2023-12-29 09:45:00
0.0,0.07,0.0,0.1,0.34,0.0,0.39,0.0,0.07,2023-12-29 10:00:00
0.0,0.04,0.0,0.1,0.59,0.0,0.65,0.0,0.05,2023-12-29 10:15:00
0.0,0.01,0.0,0.1,0.29,0.0,0.31,0.0,0.03,2023-12-29 10:30:00
0.0,0.04,0.0,0.1,0.31,0.0,0.34,0.0,0.06,2023-12-29 10:45:00
0.0,0.03,0.0,0.1,0.61,0.0,0.65,0.0,0.05,2023-12-29 11:00:00
0.0,0.03,0.0,0.1,0.46,0.0,0.48,0.0,0.06,2023-12-29 11:15:00
0.0468,0.0,0.0,0.1,0.2,0.0,0.19,0.0,0.04,2023-12-29 11:30:00
0.1948,0.0,0.0,0.1,0.16,0.0,0.13,0.0,0.06,2023-12-29 11:45:00
0.5586,0.0,0.0,0.1,0.19,0.0,0.08,0.0,0.14,2023-12-29 12:00:00
0.0396,0.0,0.0,0.1,0.34,0.0,0.33,0.0,0.04,2023-12-29 12:15:00
0.0458,0.0,0.0,0.1,0.35,0.0,0.33,0.0,0.05,2023-12-29 12:30:00
0.1189,0.0,0.0,0.1,0.22,0.0,0.19,0.0,0.06,2023-12-29 12:45:00
0.0,0.0,0.0,0.1,0.14,0.0,0.15,0.0,0.02,2023-12-29 13:00:00
0.065,0.0,0.0,0.1,0.33,0.0,0.31,0.0,0.05,2023-12-29 13:15:00
0.0323,0.0,0.0,0.1,0.29,0.0,0.28,0.0,0.04,2023-12-29 13:30:00
0.0,0.0,0.0,0.1,0.17,0.0,0.18,0.0,0.02,2023-12-29 13:45:00
0.0,0.0,0.0,0.1,0.14,0.0,0.16,0.0,0.01,2023-12-29 14:00:00
0.0,0.0,0.0,0.1,0.19,0.0,0.21,0.0,0.01,2023-12-29 14:15:00
0.0,0.0,0.0,0.1,0.35,0.0,0.38,0.0,0.01,2023-12-29 14:30:00
0.0,0.0,0.0,0.1,0.37,0.0,0.39,0.0,0.01,2023-12-29 14:45:00
0.0,0.0,0.0,0.1,0.18,0.0,0.2,0.0,0.01,2023-12-29 15:00:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-29 15:15:00
0.001,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-12-29 15:30:00
0.001,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-29 15:45:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-29 16:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-29 16:15:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-29 16:30:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-29 16:45:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-29 17:00:00
0.0,0.0,0.0,0.1,0.21,0.0,0.21,0.0,0.0,2023-12-29 17:15:00
0.0002,0.0,0.0,0.1,0.64,0.0,0.64,0.0,0.0,2023-12-29 17:30:00
0.0,0.0,0.0,0.1,0.48,0.0,0.48,0.0,0.0,2023-12-29 17:45:00
0.0,0.0,0.0,0.1,0.22,0.0,0.22,0.0,0.0,2023-12-29 18:00:00
0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,2023-12-29 18:15:00
0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,2023-12-29 18:30:00
0.0006,0.0,0.0,0.1,0.19,0.0,0.19,0.0,0.0,2023-12-29 18:45:00
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-12-29 19:00:00
0.0015,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-29 19:15:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-29 19:30:00
0.0016,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-29 19:45:00
0.0014,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-29 20:00:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-29 20:15:00
0.0,0.0,0.0,0.1,0.25,0.0,0.25,0.0,0.0,2023-12-29 20:30:00
0.0,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-12-29 20:45:00
0.0004,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-12-29 21:00:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-29 21:15:00
0.0,0.0,0.0,0.1,0.07,0.0,0.07,0.0,0.0,2023-12-29 21:30:00
0.0008,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-29 21:45:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-12-29 22:00:00
0.0037,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-12-29 22:15:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-29 22:30:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-29 22:45:00
0.0,0.0,0.0,0.1,0.28,0.0,0.28,0.0,0.0,2023-12-29 23:00:00
0.0,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-12-29 23:15:00
0.0,0.0,0.0,0.1,0.26,0.0,0.26,0.0,0.0,2023-12-29 23:30:00
0.0025,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-29 23:45:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-30 00:00:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-30 00:15:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-12-30 00:30:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-30 00:45:00
0.0026,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-30 01:00:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-12-30 01:15:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-30 01:30:00
0.0011,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-12-30 01:45:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-30 02:00:00
0.0007,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.0,2023-12-30 02:15:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-12-30 02:30:00
0.0004,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-12-30 02:45:00
0.0,0.0,0.0,0.1,0.22,0.0,0.22,0.0,0.0,2023-12-30 03:00:00
0.0,0.5,0.0,0.1,0.12,0.0,0.64,0.0,0.0,2023-12-30 03:15:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-12-30 03:30:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-12-30 03:45:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-12-30 04:00:00
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-12-30 04:15:00
0.0,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-12-30 04:30:00
0.0,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.0,2023-12-30 04:45:00
0.0006,0.0,0.0,0.1,0.21,0.0,0.21,0.0,0.0,2023-12-30 05:00:00
0.0,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-12-30 05:15:00
0.0,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-12-30 05:30:00
0.0,0.0,0.0,0.1,0.23,0.0,0.23,0.0,0.0,2023-12-30 05:45:00
0.0005,0.0,0.0,0.1,0.26,0.0,0.26,0.0,0.0,2023-12-30 06:00:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-30 06:15:00
0.0,0.0,0.0,0.1,0.25,0.0,0.25,0.0,0.0,2023-12-30 06:30:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-12-30 06:45:00
0.0,0.0,0.0,0.1,0.79,0.0,0.79,0.0,0.0,2023-12-30 07:00:00
0.0,0.0,0.0,0.1,0.81,0.0,0.81,0.0,0.0,2023-12-30 07:15:00
0.0,0.0,0.0,0.1,0.83,0.0,0.83,0.0,0.0,2023-12-30 07:30:00
0.0,0.0,0.0,0.1,0.39,0.0,0.39,0.0,0.0,2023-12-30 07:45:00
0.0004,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2023-12-30 08:00:00
0.0004,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.01,2023-12-30 08:15:00
0.0,0.0,0.0,0.1,0.16,0.0,0.18,0.0,0.03,2023-12-30 08:30:00
0.0,0.04,0.0,0.1,0.12,0.0,0.17,0.0,0.06,2023-12-30 08:45:00
0.0,0.06,0.0,0.1,0.22,0.0,0.26,0.0,0.07,2023-12-30 09:00:00
0.0,0.07,0.0,0.1,0.18,0.0,0.22,0.0,0.07,2023-12-30 09:15:00
0.0,0.06,0.0,0.1,0.35,0.0,0.39,0.0,0.07,2023-12-30 09:30:00
0.0,0.06,0.0,0.1,0.41,0.0,0.45,0.0,0.07,2023-12-30 09:45:00
0.5018,0.04,0.12,0.1,0.28,0.0,0.14,0.0053,0.1,2023-12-30 10:00:00
0.8445,0.0,0.16,0.1,0.29,0.0,0.04,0.0,0.11,2023-12-30 10:15:00
0.4853,0.0,0.0,0.1,0.3,0.0,0.15,0.0,0.18,2023-12-30 10:30:00
0.8676,0.0,0.0,0.1,0.17,0.0,0.02,0.0,0.18,2023-12-30 10:45:00
0.9752,0.02,0.0,0.1,0.16,0.0,0.0,0.0,0.24,2023-12-30 11:00:00
0.6549,0.02,0.0,0.1,0.26,0.0,0.09,0.0,0.24,2023-12-30 11:15:00
0.5149,0.01,0.0,0.1,0.32,0.0,0.15,0.0,0.22,2023-12-30 11:30:00
0.3147,0.0,0.0,0.1,0.63,0.0,0.43,0.0,0.23,2023-12-30 11:45:00
0.2908,0.01,0.0,0.1,0.7,0.0,0.5,0.0,0.25,2023-12-30 12:00:00
0.3647,0.01,0.0,0.1,0.31,0.0,0.2,0.0,0.16,2023-12-30 12:15:00
0.456,0.0,0.0,0.1,0.34,0.0,0.19,0.0,0.19,2023-12-30 12:30:00
0.6077,0.06,0.0,0.1,0.28,0.0,0.11,0.0,0.27,2023-12-30 12:45:00
0.9957,0.25,0.0,0.1,0.29,0.0,0.0,0.0259,0.59,2023-12-30 13:00:00
0.9977,0.0,0.22,0.1,0.33,0.0,0.0,0.0087,0.15,2023-12-30 13:15:00
0.9974,0.01,0.19,0.1,0.28,0.0,0.0,-0.0085,0.14,2023-12-30 13:30:00
0.9833,0.07,0.03,0.1,0.08,0.0,0.0,-0.0016,0.17,2023-12-30 13:45:00
0.8231,0.0,0.1,0.1,0.55,0.0,0.1,0.0,0.39,2023-12-30 14:00:00
0.5818,0.17,0.0,0.1,0.09,0.0,0.04,0.0,0.27,2023-12-30 14:15:00
0.9944,0.06,0.02,0.1,0.13,0.0,0.0,0.0087,0.22,2023-12-30 14:30:00
0.9948,0.0,0.09,0.1,0.12,0.0,0.0,0.0018,0.07,2023-12-30 14:45:00
0.9961,0.0,0.11,0.1,0.13,0.0,0.0,-0.005,0.06,2023-12-30 15:00:00
0.2642,0.0,0.05,0.1,0.13,0.0,0.09,0.0,0.02,2023-12-30 15:15:00
0.0,0.0,0.0,0.1,0.14,0.0,0.16,0.0,0.0,2023-12-30 15:30:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 15:45:00
0.0009,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 16:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 16:15:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 16:30:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 16:45:00
0.0009,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 17:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 17:15:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-30 17:30:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 17:45:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 18:00:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-30 18:15:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-30 18:30:00
0.0009,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-30 18:45:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-30 19:00:00
0.0008,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-30 19:15:00
0.0009,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-30 19:30:00
0.0,0.0,0.0,0.1,0.58,0.0,0.58,0.0,0.0,2023-12-30 19:45:00
0.0002,0.0,0.0,0.1,0.58,0.0,0.58,0.0,0.0,2023-12-30 20:00:00
0.0,0.0,0.0,0.1,0.48,0.0,0.48,0.0,0.0,2023-12-30 20:15:00
0.0006,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,2023-12-30 20:30:00
0.0,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-12-30 20:45:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-30 21:00:00
0.0013,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-12-30 21:15:00
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-12-30 21:30:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-30 21:45:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-30 22:00:00
0.0019,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-12-30 22:15:00
0.0,0.0,0.0,0.1,0.23,0.0,0.23,0.0,0.0,2023-12-30 22:30:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-30 22:45:00
0.0,0.0,0.0,0.1,0.32,0.0,0.32,0.0,0.0,2023-12-30 23:00:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-30 23:15:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-12-30 23:30:00
0.002,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-12-30 23:45:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-12-31 00:00:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-12-31 00:15:00
0.0016,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-31 00:30:00
0.0,0.15,0.0,0.1,0.09,0.0,0.24,0.0,0.0,2023-12-31 00:45:00
0.0,0.35,0.0,0.1,0.08,0.0,0.44,0.0,0.0,2023-12-31 01:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-31 01:15:00
0.0008,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2023-12-31 01:30:00
0.0,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2023-12-31 01:45:00
0.0,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2023-12-31 02:00:00
0.0,0.0,0.0,0.1,0.23,0.0,0.23,0.0,0.0,2023-12-31 02:15:00
0.0004,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2023-12-31 02:30:00
0.0,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2023-12-31 02:45:00
0.0,0.0,0.0,0.1,0.26,0.0,0.26,0.0,0.0,2023-12-31 03:00:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-31 03:15:00
0.0004,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-31 03:30:00
0.0,0.0,0.0,0.1,0.25,0.0,0.25,0.0,0.0,2023-12-31 03:45:00
0.0,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-12-31 04:00:00
0.0003,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-12-31 04:15:00
0.0,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2023-12-31 04:30:00
0.0,0.0,0.0,0.1,0.44,0.0,0.44,0.0,0.0,2023-12-31 04:45:00
0.0005,0.0,0.0,0.1,0.27,0.0,0.27,0.0,0.0,2023-12-31 05:00:00
0.0,0.0,0.0,0.1,0.38,0.0,0.38,0.0,0.0,2023-12-31 05:15:00
0.0,0.0,0.0,0.1,0.36,0.0,0.36,0.0,0.0,2023-12-31 05:30:00
0.0,0.0,0.0,0.1,0.26,0.0,0.26,0.0,0.0,2023-12-31 05:45:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-31 06:00:00
0.0008,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-31 06:15:00
0.0,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-12-31 06:30:00
0.0,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.0,2023-12-31 06:45:00
0.002,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-12-31 07:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-12-31 07:15:00
0.0,0.0,0.0,0.1,0.48,0.0,0.48,0.0,0.0,2023-12-31 07:30:00
0.0004,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-12-31 07:45:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-12-31 08:00:00
0.001,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-12-31 08:15:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-31 08:30:00
0.0014,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-31 08:45:00
0.0,0.0,0.0,0.1,0.29,0.0,0.29,0.0,0.0,2023-12-31 09:00:00
0.0,0.02,0.0,0.1,0.45,0.0,0.47,0.0,0.03,2023-12-31 09:15:00
0.0,0.09,0.0,0.1,0.12,0.0,0.17,0.0,0.09,2023-12-31 09:30:00
0.0,0.07,0.0,0.1,0.21,0.0,0.26,0.0,0.07,2023-12-31 09:45:00
0.0,0.09,0.0,0.1,0.18,0.0,0.23,0.0,0.09,2023-12-31 10:00:00
0.0,0.11,0.0,0.1,0.23,0.0,0.27,0.0,0.12,2023-12-31 10:15:00
0.7481,0.02,0.24,0.09,0.36,0.01,0.09,-0.005,0.11,2023-12-31 10:30:00
0.3473,0.0,0.05,0.1,0.35,0.0,0.23,0.0,0.12,2023-12-31 10:45:00
0.0447,0.0,0.0,0.1,0.35,0.0,0.33,0.0,0.05,2023-12-31 11:00:00
0.2022,0.0,0.0,0.1,0.24,0.0,0.19,0.0,0.08,2023-12-31 11:15:00
0.0205,0.0,0.0,0.1,0.4,0.0,0.39,0.0,0.04,2023-12-31 11:30:00
0.1017,0.0,0.0,0.1,0.45,0.0,0.4,0.0,0.08,2023-12-31 11:45:00
0.1337,0.0,0.0,0.1,0.41,0.0,0.35,0.0,0.09,2023-12-31 12:00:00
0.077,0.0,0.0,0.1,0.51,0.0,0.47,0.0,0.07,2023-12-31 12:15:00
0.0911,0.0,0.0,0.1,0.33,0.0,0.3,0.0,0.06,2023-12-31 12:30:00
0.0566,0.0,0.0,0.1,0.38,0.0,0.36,0.0,0.05,2023-12-31 12:45:00
0.0763,0.0,0.0,0.1,0.4,0.0,0.37,0.0,0.06,2023-12-31 13:00:00
0.2298,0.0,0.0,0.1,0.27,0.0,0.21,0.0,0.09,2023-12-31 13:15:00
0.2809,0.0,0.0,0.1,0.34,0.0,0.25,0.0,0.13,2023-12-31 13:30:00
0.4403,0.0,0.0,0.1,0.4,0.0,0.22,0.0,0.21,2023-12-31 13:45:00
0.0162,0.0,0.0,0.1,0.34,0.0,0.33,0.0,0.04,2023-12-31 14:00:00
0.2567,0.0,0.0,0.1,0.44,0.0,0.32,0.0,0.14,2023-12-31 14:15:00
0.187,0.0,0.0,0.1,0.37,0.0,0.3,0.0,0.1,2023-12-31 14:30:00
0.0534,0.0,0.0,0.1,0.4,0.0,0.38,0.0,0.05,2023-12-31 14:45:00
0.0,0.0,0.0,0.1,0.38,0.0,0.4,0.0,0.02,2023-12-31 15:00:00
0.0,0.0,0.0,0.1,0.3,0.0,0.31,0.0,0.01,2023-12-31 15:15:00
0.0,0.0,0.0,0.1,0.4,0.0,0.41,0.0,0.0,2023-12-31 15:30:00
0.0,0.0,0.0,0.1,0.75,0.0,0.75,0.0,0.0,2023-12-31 15:45:00
0.0,0.0,0.0,0.1,0.69,0.0,0.69,0.0,0.0,2023-12-31 16:00:00
0.0002,0.0,0.0,0.1,0.57,0.0,0.57,0.0,0.0,2023-12-31 16:15:00
0.0003,0.0,0.0,0.1,0.47,0.0,0.47,0.0,0.0,2023-12-31 16:30:00
0.0,0.0,0.0,0.1,0.32,0.0,0.32,0.0,0.0,2023-12-31 16:45:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-12-31 17:00:00
0.0,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-12-31 17:15:00
0.0,0.0,0.0,0.1,0.72,0.0,0.72,0.0,0.0,2023-12-31 17:30:00
0.0,0.0,0.0,0.1,0.79,0.0,0.79,0.0,0.0,2023-12-31 17:45:00
0.0,0.0,0.0,0.1,0.8,0.0,0.8,0.0,0.0,2023-12-31 18:00:00
0.0006,0.0,0.0,0.1,0.44,0.0,0.44,0.0,0.0,2023-12-31 18:15:00
0.0,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2023-12-31 18:30:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-12-31 18:45:00
0.0,0.0,0.0,0.1,0.07,0.0,0.07,0.0,0.0,2023-12-31 19:00:00
0.0004,0.0,0.0,0.1,0.32,0.0,0.31,0.0,0.0,2023-12-31 19:15:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-12-31 19:30:00
0.0,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-12-31 19:45:00
0.0011,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-12-31 20:00:00
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-12-31 20:15:00
0.0014,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-31 20:30:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-31 20:45:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-12-31 21:00:00
0.0004,0.0,0.0,0.1,0.29,0.0,0.29,0.0,0.0,2023-12-31 21:15:00
0.0,0.0,0.0,0.1,0.65,0.0,0.65,0.0,0.0,2023-12-31 21:30:00
0.0,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2023-12-31 21:45:00
0.0,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-12-31 22:00:00
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-12-31 22:15:00
0.0019,0.0,0.0,0.1,0.07,0.0,0.07,0.0,0.0,2023-12-31 22:30:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-31 22:45:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-12-31 23:00:00
0.0011,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-12-31 23:15:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-12-31 23:30:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-12-31 23:45:00
0.0,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2024-01-01 00:00:00
0.0,0.0,0.0,0.1,0.32,0.0,0.32,0.0,0.0,2024-01-01 00:15:00
0.0006,0.0,0.0,0.1,0.19,0.0,0.19,0.0,0.0,2024-01-01 00:30:00
0.0,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2024-01-01 00:45:00
0.0005,0.0,0.0,0.1,0.27,0.0,0.27,0.0,0.0,2024-01-01 01:00:00
0.0,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2024-01-01 01:15:00
0.0009,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2024-01-01 01:30:00
0.0,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2024-01-01 01:45:00
0.0002,0.0,0.0,0.1,0.67,0.0,0.67,0.0,0.0,2024-01-01 02:00:00
